CustomerNumber,CreditScore,City,Gender,Age,Home_Living_Since,Avg_Acc_Bal,Assets,First Loan,Co-applicant,Mon_Sal,Loan
1595,706,Chennai,Female,27,6,62461.675,2,1,1,25149.57,0
1596,677,Bangalore,Male,37,4,0,2,1,0,93900.315,0
1597,769,Chennai,Male,26,7,94307.035,1,1,0,85672.045,0
1598,771,Bangalore,Male,31,5,31160.81,1,1,1,20460.295,0
1599,601,Chennai,Female,47,8,60391.35,1,1,0,31970.34,1
1600,670,Bangalore,Female,41,1,57980.79,2,0,1,14741.935,0
1601,517,Bangalore,Male,27,2,57531.305,1,1,0,89528.115,0
1602,834,Bangalore,Female,48,8,80301.125,2,1,0,64636.97,0
1603,571,Bangalore,Female,41,4,54412.67,3,1,0,27779.255,1
1604,576,Chennai,Female,35,8,83143.925,1,1,1,11652.925,0
1605,718,Bangalore,Female,30,1,76331.885,1,0,1,8564.32,0
1606,636,Chennai,Female,30,9,40422.345,2,1,1,37320.95,0
1607,566,Chennai,Female,39,2,48500.68,2,1,0,77243.005,0
1608,711,Bangalore,Male,63,4,0,2,1,1,1592.835,0
1609,574,Bangalore,Female,38,2,61262.305,2,1,0,44231.815,0
1610,619,Bangalore,Female,34,8,66146.315,1,1,0,32841.465,0
1611,588,Bangalore,Female,23,0,0,2,1,1,70293.04,0
1612,760,Chennai,Female,48,9,45751.495,1,1,0,58616.45,1
1613,665,Bangalore,Male,51,3,0,1,1,0,58068.505,1
1614,739,Chennai,Male,28,3,29692.99,2,1,1,52766.98,0
1615,641,Bangalore,Male,76,9,0,3,1,1,40757.03,0
1616,685,Chennai,Female,20,6,48978.25,1,1,1,82483.135,0
1617,594,Bangalore,Female,48,4,0,2,1,1,11815.775,0
1618,557,Hyderabad,Female,39,4,0,2,0,1,52716.765,0
1619,697,Bangalore,Male,26,8,70611.84,2,1,0,45295.575,0
1620,656,Bangalore,Male,17,10,75881.37,1,0,1,63507.16,0
1621,712,Chennai,Male,42,1,70874.87,2,0,1,45452.63,0
1622,689,Hyderabad,Male,37,5,37537.57,1,1,1,4325.96,1
1623,697,Bangalore,Female,24,4,82843.055,2,1,0,7733.99,0
1624,589,Bangalore,Male,37,2,0,1,1,0,39957.64,0
1625,525,Hyderabad,Female,24,10,0,2,1,0,34680.975,0
1626,680,Bangalore,Male,43,3,0,2,1,0,43467.54,0
1627,617,Bangalore,Female,27,0,0,2,1,1,3798.915,1
1628,680,Bangalore,Male,31,5,46480.805,1,1,0,58478.8,0
1629,662,Hyderabad,Female,29,9,0,2,0,1,78942.415,0
1630,736,Chennai,Male,45,5,65406.455,1,1,1,38990.77,1
1631,657,Chennai,Male,56,8,53587.29,1,1,1,63184.775,1
1632,350,Hyderabad,Male,53,1,76338.74,1,1,1,95986.745,1
1633,617,Bangalore,Male,29,3,66002.885,1,1,0,71470.195,0
1634,562,Bangalore,Male,34,7,0,1,0,0,24434.835,0
1635,705,Hyderabad,Female,22,5,0,2,1,1,36565.865,0
1636,516,Bangalore,Female,32,7,63652.75,1,1,1,60018.68,0
1637,573,Bangalore,Female,36,6,0,2,1,0,96997.685,0
1638,538,Hyderabad,Female,30,0,0,2,0,0,89726.83,0
1639,699,Bangalore,Male,38,9,0,1,1,0,40481.96,0
1640,504,Chennai,Male,31,8,85145.61,2,0,1,7829.495,0
1641,583,Hyderabad,Male,46,5,51281.115,1,1,0,46354.05,0
1642,712,Hyderabad,Male,52,2,55530.505,2,0,0,13271.085,0
1643,626,Hyderabad,Male,61,3,0,1,1,1,32505.37,0
1644,631,Bangalore,Female,33,4,62189.57,1,1,0,53446.455,0
1645,663,Bangalore,Female,36,7,0,1,1,1,92605.315,0
1646,506,Chennai,Female,40,3,28872.88,1,1,0,2017.73,0
1647,570,Chennai,Female,49,5,64646.87,1,1,0,88902.72,1
1648,703,Bangalore,Female,44,7,0,2,1,1,34415.86,0
1649,698,Chennai,Female,39,8,75388.55,1,1,0,57366.31,0
1650,731,Hyderabad,Male,40,4,0,2,1,0,11149.635,0
1651,625,Bangalore,Male,33,6,0,2,0,0,98641.6,0
1652,634,Hyderabad,Male,30,9,54316.24,1,1,1,89742.98,1
1653,616,Bangalore,Male,58,5,76930.55,1,1,1,8849.74,0
1654,500,Bangalore,Male,55,1,50187.29,1,1,0,59245.4,1
1655,446,Bangalore,Male,31,8,0,2,0,0,66646.47,0
1656,669,Bangalore,Female,46,9,30598.27,1,1,0,29085.12,0
1657,581,Chennai,Male,30,6,58445.86,1,1,0,53568.65,0
1658,704,Chennai,Female,53,6,66828.455,3,1,0,72535.665,1
1659,748,Bangalore,Male,43,2,46455.76,1,0,1,42747.62,0
1660,680,Hyderabad,Female,30,9,59912.875,2,1,1,50569.65,0
1661,655,Bangalore,Female,36,7,55926.42,2,1,0,5255.565,0
1662,690,Chennai,Male,31,0,53341.76,2,1,1,68958.245,0
1663,695,Chennai,Male,39,7,69511.12,1,0,1,96691.565,0
1664,700,Chennai,Female,39,4,74285.535,1,1,0,94913.48,1
1665,773,Bangalore,Male,51,4,0,1,0,1,72056.71,0
1666,749,Bangalore,Male,41,1,64888.36,2,0,1,71769.255,0
1667,611,Bangalore,Female,45,5,0,1,1,0,38838.57,1
1668,606,Hyderabad,Female,45,8,0,2,1,1,91858.97,0
1669,554,Bangalore,Male,23,10,0,1,0,0,46090.31,0
1670,567,Bangalore,Female,36,7,0,2,1,1,14345.45,0
1671,559,Hyderabad,Male,23,3,57369.96,1,1,0,42945.51,1
1672,594,Chennai,Male,40,2,61272.825,2,1,1,21025.12,0
1673,513,Bangalore,Female,36,6,0,2,1,0,55071.17,0
1674,652,Chennai,Female,25,1,65954.175,1,1,1,89634.895,0
1675,680,Chennai,Female,41,7,52861.345,1,1,1,45279.12,1
1676,784,Hyderabad,Male,32,10,0,2,1,0,81011.235,0
1677,812,Hyderabad,Female,43,8,0,3,1,0,33463.415,1
1678,784,Hyderabad,Female,39,8,0,2,1,0,54445.65,0
1679,570,Bangalore,Female,17,4,41383.71,1,1,0,35905.95,0
1680,712,Bangalore,Female,41,1,43921.49,1,0,0,46111.795,0
1681,705,Hyderabad,Male,38,6,66630.565,1,1,1,39032.95,0
1682,681,Hyderabad,Female,31,3,0,2,1,1,29839.95,0
1683,620,Bangalore,Male,40,0,48962.555,1,1,0,42500.16,0
1684,711,Bangalore,Male,51,5,0,1,1,1,79904.475,0
1685,613,Bangalore,Female,23,7,70226.955,1,1,0,64500.65,0
1686,613,Chennai,Female,19,0,58678.095,1,0,0,56778.85,1
1687,682,Hyderabad,Male,35,5,0,2,1,1,73879.255,0
1688,850,Hyderabad,Male,36,4,68602.385,1,1,1,14432.795,0
1689,601,Bangalore,Female,40,1,0,2,0,1,80303.53,0
1690,595,Hyderabad,Male,34,8,0,1,1,0,50007.895,1
1691,675,Hyderabad,Male,35,3,27049.09,2,0,1,27239.26,0
1692,591,Hyderabad,Male,30,8,0,1,1,1,70838.665,0
1693,602,Bangalore,Male,22,7,56879.24,2,0,0,42038.8,0
1694,554,Hyderabad,Female,33,8,0,1,0,1,53490.515,0
1695,541,Bangalore,Male,36,9,59318.46,1,1,1,36775.72,0
1696,506,Bangalore,Male,33,7,0,2,0,0,57921.05,0
1697,814,Chennai,Male,43,8,47744.41,2,0,0,53506.795,0
1698,683,Bangalore,Male,29,8,55414.76,2,0,0,12469.42,0
1699,485,Chennai,Male,50,7,72122.295,2,1,0,25556.57,0
1700,696,Chennai,Female,30,8,61010.96,2,1,0,16914.32,0
1701,608,Bangalore,Female,29,8,0,2,1,0,64437.93,0
1702,792,Bangalore,Male,49,9,0,4,1,1,97350.405,1
1703,686,Hyderabad,Male,21,5,0,2,1,0,79487.225,0
1704,790,Chennai,Male,41,1,42919.81,1,1,0,99091.365,0
1705,654,Bangalore,Female,28,4,48487.485,1,0,1,70702.035,0
1706,452,Bangalore,Male,34,4,74086.22,1,1,1,2087.84,0
1707,719,Hyderabad,Male,37,0,0,1,1,0,63438.235,0
1708,707,Bangalore,Female,39,5,0,2,1,0,20526.41,0
1709,699,Bangalore,Female,48,2,0,1,0,0,52880.005,0
1710,850,Hyderabad,Male,29,2,0,2,0,1,13968.56,0
1711,828,Hyderabad,Male,27,8,67383.425,1,1,0,39677.935,0
1712,850,Chennai,Male,29,5,61605.28,2,1,1,51090.135,0
1713,712,Hyderabad,Male,46,1,69943.505,1,1,1,47859.865,0
1714,634,Bangalore,Male,43,9,74980.555,1,1,0,28560.755,0
1715,730,Chennai,Male,44,6,76440.485,1,0,0,81239.055,0
1716,685,Chennai,Male,42,9,54294.735,2,0,1,97404.255,0
1717,809,Hyderabad,Male,32,9,0,1,1,1,62022.825,0
1718,707,Hyderabad,Female,34,3,28337.24,1,1,0,8993.7,1
1719,648,Hyderabad,Male,31,8,0,1,1,0,66826.69,0
1720,760,Hyderabad,Female,56,1,0,2,1,1,12550.585,0
1721,805,Chennai,Female,32,3,52831.78,2,0,1,16665.445,0
1722,585,Bangalore,Female,38,7,0,2,1,0,1200.63,0
1723,595,Hyderabad,Female,29,5,50341.77,1,1,1,89180.52,0
1724,630,Bangalore,Male,41,6,0,2,1,0,81348.965,0
1725,627,Chennai,Male,28,5,69770.79,2,1,0,40303.665,0
1726,631,Chennai,Female,36,2,60900.86,2,0,1,11573.31,0
1727,776,Chennai,Male,37,5,56140.85,1,0,1,44946.8,0
1728,676,Hyderabad,Female,35,4,0,2,1,1,1586.655,0
1729,758,Hyderabad,Female,39,5,46749.91,2,0,0,61609.405,0
1730,637,Bangalore,Male,32,0,66127.995,2,0,1,37294.205,0
1731,850,Bangalore,Male,19,7,0,2,1,0,15644.385,0
1732,601,Hyderabad,Female,43,4,0,2,1,0,29280.655,0
1733,735,Bangalore,Male,48,5,60986.64,1,1,0,74402.18,0
1734,614,Chennai,Male,31,7,49731.4,2,1,1,25558.53,0
1735,672,Chennai,Female,20,3,82939.38,2,1,1,82268.585,0
1736,642,Bangalore,Male,29,8,58747.135,1,0,0,30988.91,0
1737,633,Chennai,Female,28,0,69288.67,1,1,0,96681.495,0
1738,769,Hyderabad,Male,38,9,0,1,1,1,23861.395,0
1739,796,Hyderabad,Male,40,8,53762.535,1,1,0,9255.205,0
1740,715,Bangalore,Male,22,7,69612.46,2,1,0,32528.855,0
1741,695,Bangalore,Female,41,7,60726.815,1,0,0,23187.32,0
1742,747,Bangalore,Female,24,4,0,2,0,1,21019.835,0
1743,584,Chennai,Female,53,1,38677.185,1,0,0,69096.49,1
1744,476,Bangalore,Male,39,6,0,1,1,1,11367.725,0
1745,850,Bangalore,Female,38,7,39629.995,1,0,1,93455.37,0
1746,529,Bangalore,Male,29,2,58147.645,1,1,0,37642.735,0
1747,584,Hyderabad,Female,58,1,0,1,0,1,65130.055,1
1748,586,Chennai,Male,33,9,37154.905,1,1,0,7517.465,0
1749,674,Chennai,Male,33,2,76398.95,1,1,0,87854.7,1
1750,552,Bangalore,Male,41,9,66850.535,2,1,0,50534.855,1
1751,601,Chennai,Female,32,7,57215.09,2,1,1,76506.065,0
1752,541,Bangalore,Male,28,7,63752.285,1,0,0,43086.96,0
1753,744,Chennai,Female,40,2,42056.705,1,1,0,98774.315,0
1754,595,Hyderabad,Female,22,10,50563.33,2,0,0,18521.4,0
1755,724,Chennai,Male,32,5,51782.415,2,1,0,60542.86,0
1756,533,Hyderabad,Female,51,7,0,1,0,1,97056.995,1
1757,618,Bangalore,Male,36,2,84089.105,2,0,1,50636.615,0
1758,523,Chennai,Female,38,1,71951.555,1,1,1,59355.875,1
1759,642,Chennai,Female,29,5,64876.845,1,1,0,291.265,0
1760,584,Bangalore,Male,34,9,0,2,1,0,96190.605,0
1761,521,Bangalore,Male,37,5,55320.59,1,0,1,68253.845,1
1762,662,Bangalore,Female,35,4,83454.6,2,1,0,69435.56,1
1763,758,Bangalore,Female,33,1,77069.725,1,1,1,30364.445,0
1764,717,Bangalore,Male,37,7,48729.53,1,0,0,94587.855,0
1765,611,Bangalore,Male,39,1,0,2,1,1,51273.78,0
1766,766,Chennai,Male,42,6,56044.02,2,1,1,18353.28,0
1767,636,Bangalore,Female,33,3,0,2,1,1,22378.125,0
1768,814,Bangalore,Female,47,7,0,2,1,1,66435.075,0
1769,760,Hyderabad,Male,27,1,70519.285,2,0,0,8143.69,0
1770,607,Chennai,Male,38,2,42234.335,2,1,1,60972.71,0
1771,725,Hyderabad,Female,35,4,59260.13,1,0,0,65586.95,1
1772,600,Bangalore,Male,36,1,71331.73,1,0,1,44334.945,0
1773,656,Chennai,Male,26,4,59313.58,2,1,1,80417.65,0
1774,640,Hyderabad,Male,33,1,68761.51,1,0,0,12380.68,0
1775,439,Bangalore,Male,27,7,55488.115,2,1,0,69263.48,0
1776,549,Bangalore,Female,37,8,53641.7,1,0,0,78721.375,0
1777,622,Bangalore,Male,37,5,0,2,0,0,52647.885,0
1778,715,Bangalore,Male,33,4,62157.225,1,0,0,48891.46,0
1779,657,Bangalore,Female,40,5,47929.185,1,1,1,34127.94,0
1780,703,Bangalore,Male,35,2,0,2,1,0,54395.475,0
1781,802,Bangalore,Male,32,8,0,2,1,0,71853.09,0
1782,793,Hyderabad,Female,35,0,0,1,0,0,74496.735,0
1783,554,Bangalore,Female,34,6,58853.59,2,0,0,47638.575,1
1784,533,Hyderabad,Male,37,1,67644.665,2,0,1,76478.165,0
1785,658,Bangalore,Male,35,8,87030.23,1,1,1,47462.81,0
1786,713,Chennai,Male,39,3,57223.42,2,1,1,43654.09,0
1787,711,Hyderabad,Male,36,2,0,2,1,0,41989.43,1
1788,669,Bangalore,Male,24,1,78924.265,1,0,0,18771.965,1
1789,439,Bangalore,Female,42,8,0,1,0,1,52444.65,0
1790,763,Hyderabad,Female,36,6,0,2,1,1,74852.625,0
1791,697,Chennai,Female,73,3,54035.68,2,1,1,8222.895,0
1792,702,Hyderabad,Female,34,8,7131.4,2,1,0,27344.58,0
1793,686,Hyderabad,Male,40,7,51374.86,1,0,1,97456.93,0
1794,629,Hyderabad,Male,35,1,80878.935,2,1,1,73185.86,0
1795,823,Bangalore,Male,37,1,0,2,1,0,78301.85,0
1796,683,Chennai,Female,34,5,47849.395,1,0,1,91283.38,0
1797,555,Bangalore,Male,36,9,62484.565,1,1,0,30097.025,0
1798,647,Chennai,Male,43,4,46980.175,1,1,0,18289.765,1
1799,714,Bangalore,Female,50,4,44154.435,3,0,0,2931.265,1
1800,850,Hyderabad,Female,38,10,0,2,1,1,71515.045,0
1801,713,Bangalore,Female,58,3,0,2,1,1,31350.04,0
1802,452,Bangalore,Male,29,7,56467.935,1,1,1,49508.67,0
1803,683,Hyderabad,Female,23,8,49283.55,1,1,0,93993.505,0
1804,577,Bangalore,Female,25,1,90265.255,1,0,0,61727.31,0
1805,552,Bangalore,Male,32,5,70465.785,1,0,1,5460.75,0
1806,769,Chennai,Female,30,7,74456.86,2,1,0,26908.615,0
1807,691,Bangalore,Male,37,7,0,2,0,0,40808.7,0
1808,818,Bangalore,Female,48,2,0,1,0,1,96149.42,1
1809,739,Bangalore,Male,40,5,0,2,0,0,71941.125,0
1810,639,Bangalore,Female,49,6,57667.66,2,1,1,26565.205,0
1811,651,Bangalore,Female,64,0,0,2,1,1,95227.02,0
1812,779,Bangalore,Female,25,0,0,2,0,1,55953,0
1813,850,Chennai,Female,32,7,67339.065,1,1,0,56588.975,0
1814,829,Bangalore,Male,37,9,0,2,1,0,15264.94,0
1815,579,Chennai,Male,30,2,45273.74,2,1,1,9400.065,0
1816,510,Bangalore,Male,31,9,51662.39,1,1,1,23063.85,0
1817,531,Bangalore,Male,28,3,57295.29,1,0,0,37792.74,0
1818,628,Chennai,Female,35,3,45643.255,1,1,0,31542.97,0
1819,633,Hyderabad,Male,31,5,81670.06,2,1,1,37207.6,0
1820,714,Hyderabad,Male,44,8,75450.145,2,0,1,69944.575,0
1821,604,Hyderabad,Male,22,9,62288.665,1,1,1,3633.625,0
1822,630,Hyderabad,Male,34,1,0,2,0,0,93413.11,0
1823,850,Hyderabad,Female,30,4,45646.35,1,1,1,81074.535,0
1824,788,Chennai,Female,56,8,46858.36,1,1,1,90075.245,1
1825,798,Bangalore,Female,36,4,55861.54,1,1,1,41739.06,0
1826,770,Chennai,Male,44,4,55382.84,1,1,0,13081.87,1
1827,569,Chennai,Male,24,9,86729.725,2,1,1,22190.53,0
1828,425,Hyderabad,Female,21,7,84824.865,2,0,1,68182.5,1
1829,547,Hyderabad,Female,30,9,0,2,0,0,49647.11,0
1830,725,Chennai,Male,44,8,58458.535,1,0,0,86732.215,1
1831,506,Bangalore,Male,36,5,0,2,1,1,63771.905,0
1832,632,Bangalore,Female,35,7,0,2,1,1,26263.325,0
1833,620,Bangalore,Male,21,0,0,1,1,0,16294.725,0
1834,663,Chennai,Male,31,8,65313.83,1,1,0,23580.625,1
1835,700,Hyderabad,Female,45,5,28290.475,2,0,1,22712.065,0
1836,696,Chennai,Male,37,6,71158.07,1,1,1,4009.245,0
1837,767,Hyderabad,Male,30,6,0,2,1,1,97834,0
1838,561,Bangalore,Male,55,7,76379.5,2,1,0,66583.555,1
1839,350,Chennai,Male,38,0,54866.6,2,0,0,61801.055,1
1840,706,Bangalore,Male,53,9,58722.255,1,1,1,93119.425,0
1841,464,Hyderabad,Female,33,5,38000.785,1,1,1,79334.435,0
1842,501,Bangalore,Female,33,3,53873.785,1,1,0,4624.68,0
1843,745,Hyderabad,Female,34,8,0,2,1,1,58290.55,0
1844,587,Bangalore,Female,35,1,67498.745,2,1,0,22344.04,0
1845,667,Bangalore,Female,47,2,0,2,1,1,74304.195,0
1846,737,Bangalore,Male,35,9,0,1,0,1,94335.45,1
1847,485,Hyderabad,Female,29,7,0,1,1,0,53533.685,0
1848,590,Hyderabad,Female,36,0,32172.605,1,0,1,30879.665,1
1849,518,Chennai,Female,34,8,70832.815,1,0,1,96388.32,0
1850,581,Hyderabad,Female,28,8,0,2,1,0,23367.595,0
1851,785,Chennai,Female,32,5,68312.3,2,1,1,84558.87,0
1852,799,Bangalore,Female,51,4,80604.83,1,1,1,44540.705,0
1853,698,Hyderabad,Male,37,10,47505.46,1,1,1,52613.93,0
1854,730,Bangalore,Female,40,4,83772.66,1,1,0,64123.405,0
1855,740,Chennai,Female,35,4,54522.3,1,0,0,47277.37,1
1856,785,Bangalore,Female,46,9,61015.775,1,1,1,16911.75,1
1857,527,Hyderabad,Female,28,2,13877.985,1,1,0,48734.22,1
1858,544,Bangalore,Female,28,1,59280.275,1,1,1,82068.68,0
1859,705,Bangalore,Male,60,4,0,2,1,1,95656.85,0
1860,684,Bangalore,Male,33,9,0,2,1,1,32628.785,0
1861,639,Hyderabad,Female,27,8,48920.36,1,1,1,89111.385,0
1862,565,Chennai,Female,37,2,79325.645,2,1,1,89722.64,0
1863,481,Bangalore,Male,43,9,87651.53,1,1,0,32750.265,1
1864,731,Hyderabad,Male,24,8,48475.105,1,1,0,48938.96,0
1865,607,Bangalore,Male,44,7,61929.8,1,0,1,56525.785,0
1866,760,Bangalore,Female,31,7,0,2,1,1,52984.525,0
1867,559,Bangalore,Female,69,9,0,1,1,1,61498.38,0
1868,715,Bangalore,Female,32,3,42613.92,1,1,1,34043.575,0
1869,656,Bangalore,Male,35,8,48893.04,2,0,1,10739.18,0
1870,652,Chennai,Male,32,7,64067.995,1,1,0,79218.865,0
1871,624,Hyderabad,Male,32,6,0,2,0,0,38275.85,0
1872,634,Hyderabad,Male,35,2,42998.095,1,1,0,7943.84,0
1873,850,Hyderabad,Female,49,10,0,2,1,1,16870.92,0
1874,659,Chennai,Female,38,1,52251.055,1,1,0,10326.345,0
1875,529,Hyderabad,Male,34,5,47886.485,1,1,1,56390.75,0
1876,572,Hyderabad,Male,30,5,49054.395,1,0,1,59998.475,0
1877,640,Chennai,Male,38,9,65803.64,4,0,1,3490.715,1
1878,770,Hyderabad,Male,54,9,31563.705,2,1,0,92605.64,1
1879,648,Hyderabad,Male,34,7,0,2,1,1,39218.18,0
1880,579,Bangalore,Male,30,9,0,1,0,1,69524,0
1881,589,Chennai,Female,35,9,70177.78,2,1,0,68164.98,0
1882,530,Hyderabad,Female,35,2,0,2,1,1,7360.9,0
1883,831,Bangalore,Male,29,2,0,2,0,1,1715.19,0
1884,790,Chennai,Male,23,7,53709.135,1,0,1,80225.105,0
1885,656,Bangalore,Male,34,6,0,2,1,0,742.635,0
1886,563,Hyderabad,Male,31,6,0,2,1,1,9860.04,0
1887,667,Hyderabad,Male,38,7,83778.56,1,1,1,20591.51,0
1888,613,Hyderabad,Male,33,8,58650.01,1,1,0,69705.04,0
1889,429,Bangalore,Male,59,7,0,2,1,1,81845.74,0
1890,665,Bangalore,Female,22,9,71836.45,1,1,1,57573.665,0
1891,731,Bangalore,Male,32,4,0,2,1,1,37472.555,0
1892,584,Bangalore,Female,36,1,0,2,1,1,90181.78,0
1893,634,Chennai,Female,30,8,38399.46,1,0,0,98010.865,0
1894,488,Bangalore,Male,33,3,0,2,1,1,62989.68,0
1895,535,Hyderabad,Female,48,7,57654.875,1,1,0,55710.885,0
1896,776,Bangalore,Female,28,7,89085.52,2,1,1,57909.255,0
1897,850,Hyderabad,Female,37,3,0,2,0,1,89680.38,0
1898,673,Hyderabad,Female,36,0,0,2,0,0,41175.53,0
1899,850,Chennai,Female,44,5,63629.395,1,1,1,96372.115,1
1900,627,Hyderabad,Female,29,6,0,1,1,1,56704.235,0
1901,570,Bangalore,Female,32,8,0,1,1,1,62320.71,0
1902,796,Hyderabad,Male,66,5,0,2,0,1,27435.51,0
1903,773,Hyderabad,Female,32,10,0,1,1,1,49410.045,0
1904,752,Hyderabad,Male,35,2,0,2,1,1,22785.42,0
1905,625,Hyderabad,Female,68,1,53784.98,1,1,1,91168.225,0
1906,535,Chennai,Male,19,9,67437.2,1,1,1,59412.78,0
1907,786,Bangalore,Female,28,4,0,2,1,0,51686.395,0
1908,620,Bangalore,Female,66,3,0,2,1,1,21743.365,0
1909,605,Hyderabad,Female,47,6,0,2,1,1,20031.495,0
1910,670,Hyderabad,Female,31,3,0,2,1,0,23087.85,0
1911,617,Hyderabad,Male,41,0,35052.935,1,1,1,60415.365,0
1912,595,Bangalore,Male,40,9,0,2,1,0,2983.545,0
1913,687,Chennai,Female,28,4,39469.575,1,1,0,61067.28,1
1914,757,Chennai,Male,29,6,52564.425,2,1,1,31486.065,0
1915,746,Hyderabad,Male,30,2,56918.135,1,1,1,87407.77,0
1916,503,Hyderabad,Male,24,7,0,1,0,1,96420.565,0
1917,543,Chennai,Male,47,1,50450.25,1,0,0,16655.36,1
1918,428,Chennai,Female,39,3,64624.055,2,1,0,36438.215,1
1919,768,Bangalore,Female,27,3,54559.025,2,0,1,25455.705,0
1920,618,Bangalore,Male,55,7,0,1,1,1,71200.135,1
1921,591,Bangalore,Female,30,7,0,2,0,1,24389.23,0
1922,658,Bangalore,Female,34,5,63198.83,1,0,0,78180.79,1
1923,625,Bangalore,Male,35,9,54273.08,3,1,0,66903.885,1
1924,717,Bangalore,Male,35,2,74030.945,1,1,0,89564.345,1
1925,667,Bangalore,Male,43,8,61138.935,1,1,1,45905.355,0
1926,804,Bangalore,Male,23,3,0,2,1,0,86597.665,0
1927,693,Bangalore,Male,30,1,0,2,0,1,91135.44,0
1928,729,Chennai,Male,35,8,76449.62,2,1,0,88565.165,0
1929,484,Chennai,Male,53,3,67194.055,1,0,0,24977.395,1
1930,632,Hyderabad,Female,39,3,54870.31,1,1,0,70948.37,0
1931,536,Chennai,Male,22,6,46183.36,2,1,0,60330.855,0
1932,573,Bangalore,Female,25,4,64554.51,1,0,0,74907.34,1
1933,655,Hyderabad,Female,55,5,0,2,1,1,20891.35,0
1934,666,Chennai,Male,73,7,52551.25,1,1,1,23086.235,0
1935,726,Chennai,Male,29,5,55687.66,2,1,0,1352.045,0
1936,523,Bangalore,Male,38,3,0,2,1,0,3363.265,0
1937,728,Chennai,Female,32,9,75206.07,2,1,0,85382.04,0
1938,701,Bangalore,Male,29,3,78330.36,2,1,0,22871.21,0
1939,518,Bangalore,Male,37,3,45478.905,1,0,1,81152.295,0
1940,739,Bangalore,Male,36,7,52480.23,1,0,1,40441.91,0
1941,531,Chennai,Female,30,7,58526.41,1,1,0,59254.045,1
1942,452,Hyderabad,Male,43,3,44457.925,1,1,0,34848.87,0
1943,684,Bangalore,Male,44,6,74035.695,1,1,0,91787.505,0
1944,728,Chennai,Male,38,6,76091.415,1,0,0,80601.8,0
1945,783,Hyderabad,Male,38,9,0,2,1,0,71876.385,0
1946,734,Bangalore,Male,21,5,65028.115,1,0,0,60947.155,1
1947,648,Chennai,Male,33,3,47519.865,2,1,1,73527.935,0
1948,688,Bangalore,Male,51,1,0,2,1,1,86016.785,0
1949,680,Hyderabad,Male,34,9,0,2,0,0,71887.03,0
1950,516,Bangalore,Female,42,2,56386.865,2,1,1,69683.29,0
1951,680,Bangalore,Female,36,10,61903.14,1,1,0,40888.42,1
1952,604,Bangalore,Male,52,8,72226.875,1,1,0,95499.48,1
1953,624,Chennai,Male,26,9,47333.645,2,0,1,2235.26,0
1954,623,Bangalore,Male,20,10,0,2,0,1,67925.65,0
1955,624,Hyderabad,Male,50,5,87198.605,2,1,1,86186.315,0
1956,565,Chennai,Female,57,3,54444.12,3,0,1,67937.755,1
1957,565,Bangalore,Male,54,4,59401.675,2,1,1,64062.35,1
1958,710,Bangalore,Male,53,6,85568.81,1,1,1,83511.975,1
1959,645,Bangalore,Male,41,6,0,1,0,0,74903.505,0
1960,707,Bangalore,Male,32,8,68339.26,1,1,0,27145.31,0
1961,655,Hyderabad,Female,35,1,67757.88,1,1,0,43006.98,0
1962,705,Hyderabad,Female,23,5,88899.915,2,0,0,39943.03,0
1963,358,Hyderabad,Female,51,8,71771.18,3,1,0,70979.555,1
1964,578,Chennai,Male,33,8,73743.615,2,1,0,33340.385,0
1965,800,Bangalore,Female,39,5,48882.205,1,1,0,49320.075,1
1966,612,Bangalore,Female,32,9,0,1,0,0,71398.75,1
1967,681,Chennai,Female,47,8,69740.09,1,1,1,81790.835,0
1968,559,Hyderabad,Male,24,5,0,2,1,1,81610.61,0
1969,488,Hyderabad,Female,38,9,70276.73,1,0,0,6220.22,0
1970,717,Bangalore,Female,35,5,0,2,1,1,72775.8,0
1971,666,Bangalore,Female,40,10,70581.04,1,1,0,25454.24,0
1972,582,Hyderabad,Male,25,4,32924.18,2,1,0,15074.605,0
1973,733,Hyderabad,Female,29,0,41659.64,1,0,0,28884.6,0
1974,693,Bangalore,Male,40,4,0,2,0,0,78190.735,0
1975,694,Bangalore,Female,32,4,64865.82,2,1,0,89061.93,0
1976,622,Bangalore,Female,34,5,0,2,1,0,25556.4,0
1977,598,Hyderabad,Female,37,6,0,2,0,0,86891.69,0
1978,717,Hyderabad,Male,34,1,0,3,0,0,87385.07,1
1979,494,Chennai,Male,36,5,53553.165,2,1,0,86031.545,0
1980,644,Bangalore,Male,32,8,0,2,1,1,77647.085,0
1981,554,Bangalore,Female,29,9,0,2,1,1,20160.15,0
1982,476,Hyderabad,Female,68,1,52651.865,1,0,1,67130.17,0
1983,667,Bangalore,Male,27,6,82899.05,1,1,0,73545.45,0
1984,748,Hyderabad,Female,39,4,0,2,1,0,66184.235,0
1985,531,Hyderabad,Female,44,1,63247.785,2,1,1,82370.75,0
1986,719,Hyderabad,Female,46,9,58196.795,1,1,0,31525.66,1
1987,845,Chennai,Female,40,2,40866.87,2,0,0,99880.645,0
1988,738,Bangalore,Male,53,4,0,1,0,1,27862.52,1
1989,563,Hyderabad,Female,45,8,53085.84,1,1,0,81572.75,1
1990,695,Hyderabad,Male,27,0,48010.43,1,1,1,28996.245,0
1991,841,Hyderabad,Male,40,1,0,2,0,1,96546.885,0
1992,626,Chennai,Male,35,2,90835.58,2,1,1,28765.57,0
