tweet,label
"Most temples are a big business now, and this one must be one of the leaders! It is a very large, modern, attractive development about half an hour drive from city center. It is not disabled friendly. It is huge, beautiful and pretends to be a normal Hindu worshiping temple. But here it is all about money, how much are you prepared to donate and that decides how close you can get to your gods and worship! It is all about colour, glamour and rituals. How can one not be attracted to it.",1
"Typical traditional place giving a pleasant feel. A must place to visit in Bangalore. Well built , the Indian sculptures are all amazing.",1
"Built on the top of a hill, ISKCON becomes much more attractive in the day time with sunlight reflections. The paintings and the culture followed is nice.",1
"Not just the place of worship, it is one of the most visiting place of Bengaluru.. Located in the easily approachable location of Rajajinagar from Kempegowda Bus Station and other areas of the City.. Good satvik food for body and mind is available...",1
"One of the must visit place if you are in Bangalore!
The evening aarti and prasad is absolute bliss,u can't dare to miss that..those climes and chants will move any soul singing""Hare rama,hare krishna..krishna krishna..hare hare.. "" :)
Go and experience a pure Bliss :)
and do meet any of the prabhu's they'll help you with whatsoever difficulty you have!",1
"We were a family of 7, 3 kids accompanied by 4 adults. We went to majestic bus junction and took a bus to ISKCON near rajaji nagar. It is around a half a km from the bus stop. The temple is Calm, serene, very clean and tidy. You will find all hare Rama hare krishna devotees chanting mantras all over. Very spiritual and pure, a place to find yourself and dwell into devotion for Lord Krishna. The prasadam served there was too yummy. We visited the place during the deepotsavam - diya lighting event. We bought a diya for Rs.10/- each and lighted them.
Though I'm not a follower of spirituality, i found the place mystical and worth a visit.
The security is too high, we need to submit our bags and baggage/camera/laptop etc at the counter. Photography not allowed inside the temple premises. Visitors need to follow the traditional dress code.",1
"A must visit temple..The original simple temple design started in 1990 was estimated to cost Rs.10 crore gave way to a more stunning, unique architectural model that cost Rs.32 crores. The construction started in 1990. 600 skilled craftsmen spent more than 10 million man-hours to construct this architectural wonder. 32,000 cubic meters of stone, 131,250 tons of cement and 1,900 tons of steel were used in the construction. Subsequently the temple construction was completed in 1997.
The temple and cultural complex was inaugurated by the then President Dr. Shankar Dayal Sharma on May 31, 1997.",1
"There were 3 temples in the campus.
Huge space.
Tasty prasadam.
Parking: available.
Photography not allowed.
We attended aarti there it was good.
Crowded.",1
A religious place which is very different from the rest of the temples in the city. I personally love the wall paintings in the main hall. The food they serve at the food court is really good especially the sweets and the south Indian preparations.,1
"This temple is marvelous. It is located in north Bangalore in Yeshwantpur. The traffic in the area can be a little tough. The temple is quite , surrounded by clean and pretty gardens, and the best time to visit is during the evening. There is also a ""satvic"" restaurant inside, the food inside is good and pure vegetarian. This place is nice to visit with family.",0
I am visiting this place once in 2 years whenever I get any chance to be in Bengaluru.Just go there for regaining peace of mind.,1
A nice place where one can worship without spending a single penny and a nice serene and clean envt.,1
We were here for a Deepotsava celebration and the atmosphere was exhilarating. There are places to have a meal on site as well and a shop for devotional material.,1
"Very good temple, very good vegetarian food made with organic ingredients, I was surprised to see the temple clean and nice",1
The Iskcon temple in banglore is a lot bigger and grander than the one in Mumbai. There are several stuff you can buy just outside the main temple plus lot of goodies to eat.,1
